p1,p2,l1,l2,hard_classes,hard_a,hard_b,hard_c,hard_d,soft_a,soft_b,soft_c,soft_d
0.72,0.676,0,1,1,1,0,0,0,0.09072,0.18928000000000003,0.23327999999999996,0.48672000000000004
0.948,0.576,1,1,3,0,0,1,0,0.022048000000000022,0.029952000000000024,0.40195200000000003,0.546048
0.615,0.028,1,0,2,0,1,0,0,0.37422,0.01078,0.59778,0.01722
0.299,0.559,0,0,0,0,0,0,0,0.309141,0.39185900000000007,0.13185899999999998,0.167141
0.558,0.509,1,0,2,0,1,0,0,0.21702199999999996,0.22497799999999998,0.273978,0.28402200000000005
0.408,0.034,0,0,0,0,0,0,0,0.571872,0.020128000000000004,0.394128,0.013872
0.532,0.754,1,1,3,0,0,1,0,0.115128,0.35287199999999996,0.13087200000000002,0.40112800000000004
0.958,0.499,1,0,2,0,1,0,0,0.02104200000000002,0.02095800000000002,0.479958,0.47804199999999997
0.083,0.847,0,1,1,1,0,0,0,0.14030100000000004,0.776699,0.012699000000000002,0.070301
0.623,0.412,1,1,3,0,0,1,0,0.22167600000000004,0.155324,0.36632400000000004,0.25667599999999996
0.256,0.204,0,0,0,0,0,0,0,0.592224,0.151776,0.203776,0.052224
0.197,0.394,1,1,3,0,0,1,0,0.48661799999999994,0.316382,0.119382,0.077618
0.107,0.599,0,1,1,1,0,0,0,0.35809300000000005,0.534907,0.042907,0.064093
0.093,0.271,0,0,0,0,0,0,0,0.661203,0.24579700000000002,0.067797,0.025203000000000003
0.251,0.502,0,0,0,0,0,0,0,0.373002,0.375998,0.124998,0.126002
0.285,0.02,1,0,2,0,1,0,0,0.7007000000000001,0.014300000000000002,0.2793,0.005699999999999999
0.505,0.217,1,0,2,0,1,0,0,0.387585,0.107415,0.395415,0.109585
0.598,0.508,1,1,3,0,0,1,0,0.19778400000000002,0.204216,0.294216,0.303784
0.924,0.976,1,1,3,0,0,1,0,0.0018240000000000005,0.07417599999999995,0.022176000000000022,0.9018240000000001
0.655,0.96,1,1,3,0,0,1,0,0.013800000000000012,0.33119999999999994,0.026200000000000025,0.6288
0.463,0.858,1,1,3,0,0,1,0,0.076254,0.46074599999999993,0.06574600000000001,0.397254
0.871,0.503,1,0,2,0,1,0,0,0.064113,0.064887,0.432887,0.438113
0.042,0.486,0,0,0,0,0,0,0,0.492412,0.46558799999999995,0.021588000000000003,0.020412
0.229,0.657,0,0,0,0,0,0,0,0.264453,0.5065470000000001,0.07854699999999999,0.150453
0.825,0.094,1,0,2,0,1,0,0,0.15855000000000005,0.016450000000000003,0.74745,0.07755
0.626,0.315,1,0,2,0,1,0,0,0.25619000000000003,0.11781,0.42881,0.19719
0.855,0.899,1,1,3,0,0,1,0,0.014644999999999998,0.13035500000000003,0.08635499999999997,0.768645
0.491,0.339,0,1,1,1,0,0,0,0.336449,0.172551,0.32455100000000003,0.166449
0.263,0.737,1,1,3,0,0,1,0,0.193831,0.543169,0.06916900000000001,0.193831
0.034,0.664,0,1,1,1,0,0,0,0.324576,0.641424,0.011424,0.022576000000000002
0.701,0.391,1,0,2,0,1,0,0,0.18209100000000003,0.11690900000000003,0.426909,0.274091
0.136,0.549,0,1,1,1,0,0,0,0.38966399999999995,0.47433600000000004,0.061336,0.07466400000000001
0.987,0.347,1,0,2,0,1,0,0,0.008489000000000009,0.004511000000000004,0.6445110000000001,0.342489
0.466,0.421,0,0,0,0,0,0,0,0.309186,0.224814,0.269814,0.196186
0.519,0.288,0,0,0,0,0,0,0,0.342472,0.13852799999999998,0.36952799999999997,0.149472
0.517,0.964,0,1,1,1,0,0,0,0.017388000000000015,0.46561199999999997,0.018612000000000017,0.498388
0.322,0.987,1,1,3,0,0,1,0,0.008814000000000008,0.669186,0.004186000000000004,0.317814
0.75,0.261,1,0,2,0,1,0,0,0.18475,0.06525,0.55425,0.19575
0.918,0.78,0,1,1,1,0,0,0,0.01803999999999999,0.06395999999999998,0.20195999999999997,0.71604
0.924,0.899,1,1,3,0,0,1,0,0.007675999999999994,0.06832399999999997,0.09332399999999999,0.8306760000000001
0.818,0.602,1,0,2,0,1,0,0,0.07243600000000003,0.10956400000000002,0.325564,0.49243599999999993
0.181,0.676,0,1,1,1,0,0,0,0.2653559999999999,0.553644,0.05864399999999999,0.122356
0.578,0.165,0,1,1,1,0,0,0,0.35237,0.06963000000000001,0.48262999999999995,0.09537
0.995,0.624,1,0,2,0,1,0,0,0.0018800000000000017,0.003120000000000003,0.37412,0.62088
0.62,0.819,1,1,3,0,0,1,0,0.06878000000000002,0.31122,0.11222000000000003,0.50778
0.029,0.239,0,0,0,0,0,0,0,0.738931,0.232069,0.022069000000000002,0.006931
0.766,0.714,0,1,1,1,0,0,0,0.066924,0.16707599999999997,0.21907600000000002,0.546924
0.199,0.825,0,1,1,1,0,0,0,0.14017500000000002,0.6608249999999999,0.03482500000000001,0.164175
0.358,0.869,0,1,1,1,0,0,0,0.08410200000000001,0.557898,0.046898,0.311102
0.983,0.583,1,0,2,0,1,0,0,0.007089000000000007,0.009911000000000008,0.409911,0.573089
0.488,0.153,1,1,3,0,0,1,0,0.433664,0.078336,0.413336,0.074664
0.305,0.556,0,1,1,1,0,0,0,0.30857999999999997,0.3864200000000001,0.13541999999999998,0.16958
0.918,0.518,1,0,2,0,1,0,0,0.03952399999999998,0.04247599999999998,0.442476,0.47552400000000006
0.847,0.429,1,0,2,0,1,0,0,0.08736300000000001,0.06563700000000001,0.48363699999999993,0.363363
0.258,0.448,1,1,3,0,0,1,0,0.409584,0.332416,0.14241600000000001,0.115584
0.383,0.967,0,1,1,1,0,0,0,0.020361000000000018,0.596639,0.012639000000000011,0.370361
0.563,0.818,0,1,1,1,0,0,0,0.07953400000000004,0.357466,0.10246600000000002,0.46053399999999994
0.794,0.248,1,0,2,0,1,0,0,0.15491199999999997,0.05108799999999999,0.5970880000000001,0.196912
0.189,0.677,1,1,3,0,0,1,0,0.26195299999999994,0.549047,0.06104699999999999,0.127953
0.584,0.758,1,1,3,0,0,1,0,0.10067200000000001,0.31532800000000005,0.14132799999999998,0.44267199999999995
0.009,0.219,0,0,0,0,0,0,0,0.7739710000000001,0.217029,0.007029,0.0019709999999999997
0.921,0.019,1,0,2,0,1,0,0,0.07749899999999996,0.001500999999999999,0.903501,0.017499
0.668,0.322,0,0,0,0,0,0,0,0.22509599999999996,0.10690399999999999,0.452904,0.215096
0.809,0.425,1,1,3,0,0,1,0,0.10982499999999996,0.08117499999999997,0.465175,0.343825
0.105,0.532,0,0,0,0,0,0,0,0.41886,0.47614,0.049139999999999996,0.05586
0.132,0.167,0,0,0,0,0,0,0,0.7230439999999999,0.144956,0.109956,0.022044
0.181,0.803,0,1,1,1,0,0,0,0.16134299999999996,0.657657,0.03565699999999999,0.145343
0.216,0.861,0,0,0,0,0,0,0,0.10897600000000002,0.6750240000000001,0.030024000000000002,0.185976
0.509,0.178,1,1,3,0,0,1,0,0.403602,0.08739799999999999,0.41839800000000005,0.090602
0.945,0.03,1,0,2,0,1,0,0,0.05335000000000004,0.0016500000000000015,0.91665,0.028349999999999997
0.245,0.753,0,1,1,1,0,0,0,0.186485,0.568515,0.060515,0.184485
0.702,0.769,1,0,2,0,1,0,0,0.06883800000000001,0.22916200000000003,0.16216199999999997,0.5398379999999999
0.034,0.07,0,0,0,0,0,0,0,0.89838,0.06762,0.03162,0.0023800000000000006
0.934,0.288,1,0,2,0,1,0,0,0.04699199999999996,0.019007999999999983,0.665008,0.268992
0.041,0.528,0,1,1,1,0,0,0,0.45264799999999994,0.506352,0.019352,0.021648
0.68,0.186,1,0,2,0,1,0,0,0.26048,0.05951999999999999,0.5535200000000001,0.12648
0.366,0.459,1,1,3,0,0,1,0,0.34299399999999997,0.29100600000000004,0.19800599999999996,0.167994
0.191,0.867,0,1,1,1,0,0,0,0.107597,0.701403,0.025403000000000002,0.165597
0.341,0.596,0,1,1,1,0,0,0,0.26623600000000003,0.392764,0.13776400000000003,0.203236
0.501,0.071,0,0,0,0,0,0,0,0.463571,0.035428999999999995,0.46542900000000004,0.035571
0.478,0.002,0,0,0,0,0,0,0,0.520956,0.001044,0.47704399999999997,0.0009559999999999999
0.764,0.071,1,0,2,0,1,0,0,0.219244,0.016755999999999997,0.709756,0.054243999999999994
0.171,0.053,0,0,0,0,0,0,0,0.785063,0.043937,0.161937,0.009063
0.09,0.163,0,1,1,1,0,0,0,0.76167,0.14833000000000002,0.07533,0.01467
0.496,0.184,0,1,1,1,0,0,0,0.411264,0.092736,0.40473600000000004,0.091264
0.684,0.776,1,1,3,0,0,1,0,0.07078399999999999,0.24521599999999996,0.153216,0.530784
0.244,0.243,0,0,0,0,0,0,0,0.572292,0.183708,0.184708,0.059292
0.967,0.078,1,0,2,0,1,0,0,0.03042600000000003,0.002574000000000002,0.891574,0.07542599999999999
0.144,0.674,0,0,0,0,0,0,0,0.27905599999999997,0.576944,0.04694399999999999,0.097056
0.388,0.789,1,1,3,0,0,1,0,0.12913199999999997,0.482868,0.08186799999999998,0.306132
0.402,0.659,0,0,0,0,0,0,0,0.20391799999999996,0.394082,0.137082,0.26491800000000004
0.826,0.423,1,1,3,0,0,1,0,0.10039800000000002,0.07360200000000001,0.4766019999999999,0.349398
0.576,0.97,1,1,3,0,0,1,0,0.012720000000000013,0.41128000000000003,0.017280000000000014,0.55872
0.443,0.227,0,0,0,0,0,0,0,0.43056099999999997,0.126439,0.342439,0.100561
0.549,0.807,0,0,0,0,0,0,0,0.08704299999999997,0.363957,0.10595699999999998,0.4430430000000001
0.031,0.617,0,0,0,0,0,0,0,0.371127,0.597873,0.011873,0.019126999999999998
0.089,0.758,1,1,3,0,0,1,0,0.220462,0.690538,0.021537999999999998,0.067462
0.149,0.286,0,1,1,1,0,0,0,0.607614,0.24338599999999996,0.106386,0.04261399999999999
0.281,0.92,0,1,1,1,0,0,0,0.05751999999999997,0.66148,0.02247999999999999,0.25852
0.673,0.411,0,0,0,0,0,0,0,0.19260299999999997,0.13439699999999996,0.396397,0.276603
0.672,0.301,1,0,2,0,1,0,0,0.229272,0.09872799999999998,0.4697280000000001,0.202272
0.445,0.565,0,1,1,1,0,0,0,0.241425,0.31357499999999994,0.19357500000000002,0.25142499999999995
0.853,0.043,1,0,2,0,1,0,0,0.14067900000000003,0.006321,0.816321,0.036678999999999996
0.416,0.491,0,1,1,1,0,0,0,0.297256,0.28674400000000005,0.211744,0.204256
0.609,0.974,0,1,1,1,0,0,0,0.01016600000000001,0.380834,0.015834000000000015,0.593166
0.22,0.398,0,0,0,0,0,0,0,0.46956,0.31044000000000005,0.13244,0.08756
0.488,0.537,0,0,0,0,0,0,0,0.237056,0.274944,0.22594399999999998,0.262056
0.685,0.928,0,1,1,1,0,0,0,0.02267999999999998,0.29231999999999997,0.049319999999999975,0.6356800000000001
0.471,0.822,1,1,3,0,0,1,0,0.09416200000000002,0.434838,0.08383800000000002,0.38716199999999995
0.274,0.893,1,1,3,0,0,1,0,0.07768199999999999,0.648318,0.029317999999999997,0.244682
0.058,0.801,0,1,1,1,0,0,0,0.18745799999999996,0.754542,0.011541999999999998,0.046458000000000006
0.654,0.459,1,0,2,0,1,0,0,0.18718599999999996,0.15881399999999998,0.35381399999999996,0.300186
0.794,0.507,1,1,3,0,0,1,0,0.10155799999999998,0.10444199999999998,0.391442,0.402558
0.769,0.259,0,0,0,0,0,0,0,0.171171,0.059829,0.569829,0.19917100000000001
0.263,0.459,0,1,1,1,0,0,0,0.39871699999999993,0.338283,0.142283,0.120717
0.045,0.547,0,0,0,0,0,0,0,0.4326149999999999,0.522385,0.020384999999999997,0.024615
0.428,0.798,0,1,1,1,0,0,0,0.115544,0.4564560000000001,0.08645599999999998,0.341544
0.865,0.806,1,1,3,0,0,1,0,0.026189999999999995,0.10881000000000002,0.16780999999999996,0.6971900000000001
0.194,0.255,0,0,0,0,0,0,0,0.6004700000000001,0.20553000000000002,0.14453,0.04947
0.385,0.334,0,0,0,0,0,0,0,0.40958999999999995,0.20541,0.25640999999999997,0.12859
0.608,0.638,1,1,3,0,0,1,0,0.141904,0.25009600000000004,0.22009599999999999,0.38790399999999997
0.396,0.338,1,0,2,0,1,0,0,0.3998479999999999,0.204152,0.262152,0.13384800000000002
0.345,0.394,1,1,3,0,0,1,0,0.39693,0.25807,0.20906999999999998,0.13593
0.199,0.648,0,0,0,0,0,0,0,0.281952,0.519048,0.070048,0.128952
0.788,0.011,1,0,2,0,1,0,0,0.20966799999999997,0.0023319999999999994,0.779332,0.008668
0.534,0.564,0,0,0,0,0,0,0,0.20317600000000002,0.26282399999999995,0.23282400000000003,0.301176
0.484,0.004,1,0,2,0,1,0,0,0.5139360000000001,0.0020640000000000003,0.482064,0.001936
0.953,0.867,1,1,3,0,0,1,0,0.006251000000000006,0.040749000000000035,0.126749,0.826251
0.52,0.507,1,0,2,0,1,0,0,0.23664,0.24336,0.25636000000000003,0.26364
0.506,0.988,0,1,1,1,0,0,0,0.005928000000000005,0.488072,0.006072000000000005,0.499928
0.67,0.958,0,1,1,1,0,0,0,0.013860000000000011,0.31614,0.028140000000000026,0.64186
0.891,0.095,1,0,2,0,1,0,0,0.098645,0.010355,0.806355,0.084645
0.686,0.642,1,1,3,0,0,1,0,0.11241199999999997,0.20158799999999996,0.245588,0.440412
0.333,0.297,1,0,2,0,1,0,0,0.46890100000000007,0.198099,0.23409900000000003,0.098901
0.787,0.674,1,1,3,0,0,1,0,0.06943799999999999,0.143562,0.25656199999999996,0.5304380000000001
0.156,0.407,0,1,1,1,0,0,0,0.5004919999999999,0.343508,0.09250799999999999,0.06349199999999999
0.896,0.629,1,1,3,0,0,1,0,0.03858399999999999,0.06541599999999999,0.332416,0.563584
0.836,0.244,1,0,2,0,1,0,0,0.12398400000000002,0.04001600000000001,0.632016,0.203984
0.298,0.99,0,1,1,1,0,0,0,0.007020000000000005,0.6949799999999999,0.0029800000000000026,0.29502
1.0,0.974,1,1,3,0,0,1,0,0.0,0.0,0.026000000000000023,0.974
0.079,0.266,0,0,0,0,0,0,0,0.676014,0.24498600000000004,0.057986,0.021014
0.921,0.721,0,0,0,0,0,0,0,0.02204099999999999,0.05695899999999997,0.25695900000000005,0.664041
0.857,0.625,1,1,3,0,0,1,0,0.053625000000000006,0.08937500000000001,0.32137499999999997,0.535625
0.215,0.3,0,0,0,0,0,0,0,0.5495,0.2355,0.1505,0.0645
0.768,0.984,1,1,3,0,0,1,0,0.003712000000000003,0.228288,0.01228800000000001,0.755712
0.011,0.495,0,0,0,0,0,0,0,0.499445,0.489555,0.005555,0.005444999999999999
0.779,0.219,0,0,0,0,0,0,0,0.17260099999999998,0.048399,0.608399,0.170601
0.088,0.586,0,1,1,1,0,0,0,0.37756800000000007,0.534432,0.036432,0.051567999999999996
0.251,0.211,1,0,2,0,1,0,0,0.5909610000000001,0.15803899999999999,0.19803900000000002,0.052961
0.863,0.758,1,1,3,0,0,1,0,0.033154,0.10384600000000001,0.208846,0.654154
0.711,0.353,1,1,3,0,0,1,0,0.18698300000000004,0.10201700000000001,0.460017,0.25098299999999996
0.17,0.649,0,1,1,1,0,0,0,0.29133,0.53867,0.05967,0.11033000000000001
0.944,0.874,1,0,2,0,1,0,0,0.007056000000000007,0.04894400000000004,0.118944,0.8250559999999999
0.758,0.057,1,0,2,0,1,0,0,0.228206,0.013794,0.7147939999999999,0.043206
0.682,0.896,1,1,3,0,0,1,0,0.03307199999999999,0.28492799999999996,0.07092799999999999,0.6110720000000001
0.002,0.451,0,0,0,0,0,0,0,0.5479019999999999,0.450098,0.0010979999999999998,0.000902
0.522,0.226,1,0,2,0,1,0,0,0.36997199999999997,0.108028,0.40402800000000005,0.11797200000000001
0.789,0.003,1,0,2,0,1,0,0,0.21036699999999997,0.0006329999999999999,0.786633,0.002367
0.403,0.289,1,0,2,0,1,0,0,0.42446700000000004,0.172533,0.28653300000000004,0.116467
0.615,0.757,1,0,2,0,1,0,0,0.093555,0.291445,0.149445,0.465555
0.491,0.03,0,0,0,0,0,0,0,0.49373,0.015269999999999999,0.47626999999999997,0.01473
0.841,0.632,1,0,2,0,1,0,0,0.05851200000000001,0.10048800000000002,0.309488,0.531512
0.079,0.493,0,0,0,0,0,0,0,0.466947,0.45405300000000004,0.040053,0.038947
0.099,0.454,0,0,0,0,0,0,0,0.49194600000000005,0.40905400000000003,0.054054000000000005,0.04494600000000001
0.629,0.673,1,1,3,0,0,1,0,0.12131699999999998,0.24968300000000002,0.20568299999999998,0.42331700000000005
0.987,0.457,1,0,2,0,1,0,0,0.007059000000000005,0.005941000000000005,0.5359409999999999,0.451059
0.725,0.06,1,0,2,0,1,0,0,0.2585,0.0165,0.6815,0.0435
0.684,0.749,1,1,3,0,0,1,0,0.07931599999999998,0.23668399999999995,0.171684,0.512316
0.967,0.206,1,0,2,0,1,0,0,0.026202000000000024,0.006798000000000005,0.767798,0.199202
0.437,0.522,0,1,1,1,0,0,0,0.26911399999999996,0.293886,0.208886,0.228114
0.14,0.437,0,0,0,0,0,0,0,0.48417999999999994,0.37582,0.07882,0.061180000000000005
0.282,0.789,1,1,3,0,0,1,0,0.15149799999999997,0.566502,0.059501999999999985,0.222498
0.765,0.514,1,0,2,0,1,0,0,0.11420999999999999,0.12079,0.37179,0.39321
0.177,0.615,1,1,3,0,0,1,0,0.316855,0.506145,0.068145,0.108855
0.529,0.839,1,1,3,0,0,1,0,0.07583100000000001,0.39516899999999994,0.08516900000000002,0.44383100000000003
0.994,0.536,1,0,2,0,1,0,0,0.002784000000000002,0.003216000000000003,0.46121599999999996,0.532784
0.785,0.47,1,1,3,0,0,1,0,0.11395,0.10104999999999997,0.41605000000000003,0.36895
0.812,0.601,1,1,3,0,0,1,0,0.07501199999999998,0.11298799999999996,0.32398800000000005,0.488012
0.221,0.031,1,0,2,0,1,0,0,0.754851,0.024149,0.214149,0.006851
0.644,0.542,0,1,1,1,0,0,0,0.16304799999999997,0.192952,0.294952,0.349048
0.366,0.527,0,1,1,1,0,0,0,0.299882,0.334118,0.173118,0.192882
0.642,0.945,0,1,1,1,0,0,0,0.019690000000000017,0.33830999999999994,0.03531000000000003,0.60669
0.959,0.784,1,1,3,0,0,1,0,0.008856000000000006,0.03214400000000003,0.20714399999999997,0.751856
0.356,0.108,0,0,0,0,0,0,0,0.5744480000000001,0.069552,0.317552,0.038447999999999996
0.719,0.637,1,0,2,0,1,0,0,0.10200300000000001,0.17899700000000002,0.260997,0.458003
0.029,0.623,0,1,1,1,0,0,0,0.366067,0.6049329999999999,0.010933,0.018067
0.102,0.356,0,0,0,0,0,0,0,0.578312,0.31968799999999997,0.065688,0.036312
0.774,0.097,0,0,0,0,0,0,0,0.20407799999999998,0.021921999999999997,0.698922,0.075078
0.137,0.179,0,0,0,0,0,0,0,0.7085229999999999,0.154477,0.11247700000000001,0.024523
0.831,0.819,1,1,3,0,0,1,0,0.030589000000000015,0.13841100000000003,0.15041100000000004,0.6805889999999999
0.301,0.925,0,1,1,1,0,0,0,0.05242499999999997,0.6465750000000001,0.022574999999999987,0.278425
0.679,0.112,0,0,0,0,0,0,0,0.28504799999999997,0.035952,0.602952,0.076048
0.955,0.449,1,0,2,0,1,0,0,0.02479500000000002,0.020205000000000018,0.5262049999999999,0.428795
0.087,0.2,0,0,0,0,0,0,0,0.7304,0.1826,0.0696,0.0174
0.519,0.125,1,0,2,0,1,0,0,0.420875,0.060125,0.454125,0.064875
0.905,0.182,1,0,2,0,1,0,0,0.07770999999999999,0.017289999999999996,0.7402900000000001,0.16471
0.94,0.725,1,1,3,0,0,1,0,0.016500000000000015,0.04350000000000004,0.2585,0.6815
0.0,0.654,0,1,1,1,0,0,0,0.346,0.654,0.0,0.0
0.366,0.376,0,1,1,1,0,0,0,0.395616,0.238384,0.228384,0.137616
0.192,0.748,0,1,1,1,0,0,0,0.20361600000000002,0.604384,0.048384,0.143616
0.071,0.12,0,0,0,0,0,0,0,0.81752,0.11148,0.062479999999999994,0.008519999999999998
0.474,0.268,1,1,3,0,0,1,0,0.385032,0.140968,0.346968,0.127032
0.408,0.203,1,0,2,0,1,0,0,0.471824,0.12017600000000002,0.32517599999999997,0.082824
0.011,0.724,0,1,1,1,0,0,0,0.27296400000000004,0.716036,0.003036,0.007963999999999999
0.809,0.62,0,1,1,1,0,0,0,0.07257999999999998,0.11841999999999997,0.30742,0.50158
0.774,0.118,1,0,2,0,1,0,0,0.19933199999999998,0.026667999999999997,0.682668,0.091332
0.776,0.591,0,0,0,0,0,0,0,0.091616,0.13238399999999997,0.31738400000000005,0.45861599999999997
0.831,0.756,1,1,3,0,0,1,0,0.04123600000000001,0.12776400000000004,0.202764,0.628236
0.929,0.14,1,0,2,0,1,0,0,0.061059999999999955,0.009939999999999994,0.79894,0.13006
0.158,0.537,0,0,0,0,0,0,0,0.38984599999999997,0.452154,0.073154,0.084846
0.44,0.967,1,1,3,0,0,1,0,0.018480000000000017,0.54152,0.014520000000000014,0.42547999999999997
0.362,0.355,0,0,0,0,0,0,0,0.41151000000000004,0.22649,0.23349,0.12850999999999999
0.707,0.501,1,0,2,0,1,0,0,0.14620700000000003,0.146793,0.35279299999999997,0.354207
0.961,0.173,1,0,2,0,1,0,0,0.032253000000000025,0.006747000000000006,0.794747,0.16625299999999998
0.069,0.455,1,0,2,0,1,0,0,0.5073949999999999,0.42360500000000006,0.037605,0.031395000000000006
0.548,0.806,0,1,1,1,0,0,0,0.08768799999999997,0.36431199999999997,0.10631199999999998,0.4416880000000001
0.388,0.886,0,1,1,1,0,0,0,0.069768,0.542232,0.044232,0.343768
0.715,0.765,1,1,3,0,0,1,0,0.066975,0.21802500000000002,0.16802499999999998,0.546975
0.485,0.904,0,1,1,1,0,0,0,0.04943999999999999,0.46556000000000003,0.04655999999999998,0.43844
0.0,0.732,0,1,1,1,0,0,0,0.268,0.732,0.0,0.0
0.457,0.848,0,1,1,1,0,0,0,0.082536,0.46046399999999993,0.06946400000000001,0.387536
0.059,0.888,0,1,1,1,0,0,0,0.105392,0.835608,0.006607999999999999,0.052392
0.324,0.867,0,1,1,1,0,0,0,0.089908,0.586092,0.043092000000000005,0.280908
0.819,0.127,1,0,2,0,1,0,0,0.15801300000000004,0.022987000000000007,0.7149869999999999,0.104013
0.966,0.568,1,1,3,0,0,1,0,0.014688000000000015,0.019312000000000017,0.417312,0.548688
0.192,0.625,0,1,1,1,0,0,0,0.30300000000000005,0.505,0.07200000000000001,0.12
0.849,0.207,0,0,0,0,0,0,0,0.11974300000000003,0.031257,0.673257,0.17574299999999998
0.043,0.213,0,0,0,0,0,0,0,0.753159,0.203841,0.033840999999999996,0.009158999999999999
0.425,0.723,0,1,1,1,0,0,0,0.159275,0.41572499999999996,0.11772500000000001,0.30727499999999996
0.363,0.457,0,0,0,0,0,0,0,0.34589099999999995,0.291109,0.19710899999999998,0.165891
0.567,0.704,0,1,1,1,0,0,0,0.12816800000000003,0.304832,0.167832,0.39916799999999997
0.527,0.344,0,1,1,1,0,0,0,0.310288,0.16271199999999997,0.345712,0.181288
0.191,0.547,0,0,0,0,0,0,0,0.36647699999999994,0.442523,0.08652299999999999,0.10447700000000001
0.527,0.573,1,1,3,0,0,1,0,0.201971,0.27102899999999996,0.22502900000000003,0.301971
0.66,0.721,1,0,2,0,1,0,0,0.09486,0.24513999999999997,0.18414000000000003,0.47586
0.745,0.058,0,0,0,0,0,0,0,0.24020999999999998,0.014790000000000001,0.7017899999999999,0.043210000000000005
0.229,0.283,0,0,0,0,0,0,0,0.552807,0.218193,0.16419300000000003,0.064807
0.371,0.118,0,0,0,0,0,0,0,0.554778,0.074222,0.327222,0.043778
0.075,0.009,0,0,0,0,0,0,0,0.916675,0.008324999999999999,0.074325,0.0006749999999999999
0.959,0.444,1,0,2,0,1,0,0,0.02279600000000002,0.018204000000000015,0.533204,0.425796
0.016,0.534,0,0,0,0,0,0,0,0.45854399999999995,0.525456,0.007456,0.008544000000000001
0.061,0.422,0,1,1,1,0,0,0,0.5427420000000001,0.396258,0.035258000000000005,0.025741999999999998
0.201,0.703,1,1,3,0,0,1,0,0.23730300000000001,0.5616969999999999,0.059697000000000014,0.141303
0.177,0.168,0,0,0,0,0,0,0,0.6847359999999999,0.138264,0.14726399999999998,0.029736000000000002
0.092,0.8,0,1,1,1,0,0,0,0.18159999999999996,0.7264,0.018399999999999996,0.0736
0.712,0.981,1,1,3,0,0,1,0,0.0054720000000000055,0.282528,0.013528000000000012,0.698472
0.763,0.416,0,0,0,0,0,0,0,0.138408,0.09859199999999999,0.44559200000000004,0.31740799999999997
0.988,0.486,1,1,3,0,0,1,0,0.006168000000000006,0.005832000000000005,0.5078320000000001,0.480168
0.622,0.072,0,0,0,0,0,0,0,0.35078400000000004,0.027215999999999997,0.5772160000000001,0.044784
0.958,0.613,1,1,3,0,0,1,0,0.016254000000000015,0.025746000000000022,0.370746,0.5872539999999999
0.626,0.125,0,0,0,0,0,0,0,0.32725,0.04675,0.54775,0.07825
0.961,0.322,1,1,3,0,0,1,0,0.02644200000000002,0.012558000000000012,0.651558,0.309442
0.043,0.688,0,1,1,1,0,0,0,0.298584,0.6584159999999999,0.013416,0.029583999999999996
0.065,0.622,0,1,1,1,0,0,0,0.35343,0.58157,0.02457,0.04043
0.033,0.352,0,0,0,0,0,0,0,0.626616,0.34038399999999996,0.021384,0.011616
0.831,0.719,1,1,3,0,0,1,0,0.04748900000000002,0.12151100000000002,0.23351100000000002,0.5974889999999999
0.045,0.881,0,1,1,1,0,0,0,0.113645,0.841355,0.0053549999999999995,0.039645
0.491,0.76,0,1,1,1,0,0,0,0.12215999999999999,0.38684,0.11784,0.37316
0.399,0.36,0,1,1,1,0,0,0,0.38464,0.21636,0.25536000000000003,0.14364
0.346,0.021,0,0,0,0,0,0,0,0.640266,0.013734000000000001,0.338734,0.007266
0.306,0.686,1,1,3,0,0,1,0,0.21791599999999994,0.476084,0.09608399999999997,0.20991600000000002
0.042,0.261,0,1,1,1,0,0,0,0.707962,0.250038,0.031038000000000003,0.010962000000000001
0.94,0.252,0,0,0,0,0,0,0,0.04488000000000004,0.015120000000000014,0.70312,0.23687999999999998
0.26,0.315,0,0,0,0,0,0,0,0.5069,0.2331,0.1781,0.0819
0.35,0.779,1,0,2,0,1,0,0,0.14365,0.5063500000000001,0.07734999999999999,0.27265
0.306,0.632,1,1,3,0,0,1,0,0.25539199999999995,0.438608,0.112608,0.193392
0.748,0.891,1,1,3,0,0,1,0,0.027467999999999996,0.224532,0.081532,0.6664680000000001
0.033,0.516,0,1,1,1,0,0,0,0.468028,0.49897199999999997,0.015972,0.017028
0.025,0.568,0,0,0,0,0,0,0,0.4212,0.5538,0.010800000000000002,0.014199999999999999
0.845,0.392,1,0,2,0,1,0,0,0.09424000000000002,0.060760000000000015,0.51376,0.33124
0.452,0.793,1,1,3,0,0,1,0,0.11343599999999998,0.43456400000000006,0.09356399999999998,0.35843600000000003
1.0,0.985,1,1,3,0,0,1,0,0.0,0.0,0.015000000000000013,0.985
0.233,0.736,0,1,1,1,0,0,0,0.202488,0.564512,0.061512000000000004,0.171488
0.66,0.888,1,1,3,0,0,1,0,0.038079999999999996,0.30191999999999997,0.07392,0.58608
0.887,0.096,1,0,2,0,1,0,0,0.10215199999999999,0.010848,0.801848,0.085152
0.675,0.471,1,1,3,0,0,1,0,0.171925,0.15307499999999996,0.35707500000000003,0.317925
0.476,0.157,0,0,0,0,0,0,0,0.441732,0.08226800000000001,0.40126799999999996,0.07473199999999999
0.028,0.964,0,1,1,1,0,0,0,0.03499200000000003,0.937008,0.0010080000000000009,0.026992
0.15,0.825,0,1,1,1,0,0,0,0.14875000000000002,0.7012499999999999,0.026250000000000006,0.12374999999999999
0.968,0.147,1,0,2,0,1,0,0,0.027296000000000025,0.004704000000000004,0.825704,0.14229599999999998
