p1,p2,l1,l2,hard_classes,hard_a,hard_b,hard_c,hard_d,soft_a,soft_b,soft_c,soft_d
0.201,0.929,0,1,1,1,0,0,0,0.05672899999999996,0.742271,0.014270999999999992,0.18672900000000003
0.478,0.1,0,0,0,0,0,0,0,0.46980000000000005,0.0522,0.43019999999999997,0.0478
0.469,0.719,1,0,2,0,1,0,0,0.149211,0.381789,0.13178900000000002,0.337211
0.302,0.527,0,0,0,0,0,0,0,0.33015399999999995,0.367846,0.142846,0.159154
0.353,0.658,1,1,3,0,0,1,0,0.221274,0.42572600000000005,0.12072599999999999,0.232274
0.994,0.873,1,1,3,0,0,1,0,0.0007620000000000007,0.005238000000000005,0.126238,0.867762
0.602,0.57,1,0,2,0,1,0,0,0.17114000000000004,0.22685999999999998,0.25886000000000003,0.34313999999999995
0.723,0.005,1,0,2,0,1,0,0,0.275615,0.0013850000000000002,0.7193849999999999,0.003615
0.032,0.575,0,1,1,1,0,0,0,0.41140000000000004,0.5566,0.013600000000000001,0.0184
0.208,0.296,1,1,3,0,0,1,0,0.557568,0.234432,0.14643199999999998,0.06156799999999999
0.02,0.086,0,0,0,0,0,0,0,0.8957200000000001,0.08428,0.01828,0.00172
0.665,0.291,0,0,0,0,0,0,0,0.237515,0.09748499999999999,0.4714850000000001,0.193515
0.812,0.33,1,1,3,0,0,1,0,0.12595999999999996,0.062039999999999984,0.54404,0.26796000000000003
0.253,0.775,0,1,1,1,0,0,0,0.16807499999999997,0.578925,0.056924999999999996,0.196075
0.296,0.955,0,1,1,1,0,0,0,0.03168000000000003,0.6723199999999999,0.01332000000000001,0.28268
0.731,0.246,1,0,2,0,1,0,0,0.202826,0.066174,0.5511739999999999,0.17982599999999999
0.766,0.928,0,1,1,1,0,0,0,0.016847999999999988,0.217152,0.055151999999999965,0.710848
0.9,0.933,1,1,3,0,0,1,0,0.006699999999999993,0.09329999999999998,0.06029999999999996,0.8397000000000001
0.955,0.847,1,1,3,0,0,1,0,0.006885000000000007,0.03811500000000003,0.14611500000000002,0.808885
0.977,0.636,1,1,3,0,0,1,0,0.008372000000000008,0.014628000000000013,0.355628,0.621372
0.312,0.684,0,1,1,1,0,0,0,0.21740799999999993,0.470592,0.09859199999999999,0.21340800000000001
0.446,0.617,0,0,0,0,0,0,0,0.212182,0.341818,0.170818,0.275182
0.575,0.752,1,0,2,0,1,0,0,0.10540000000000001,0.31960000000000005,0.14259999999999998,0.43239999999999995
0.876,0.878,1,1,3,0,0,1,0,0.015127999999999999,0.108872,0.106872,0.769128
0.646,0.807,1,1,3,0,0,1,0,0.06832199999999998,0.285678,0.12467799999999997,0.5213220000000001
0.515,0.053,1,0,2,0,1,0,0,0.45929499999999995,0.025705,0.487705,0.027295
0.056,0.136,0,0,0,0,0,0,0,0.8156159999999999,0.128384,0.048384,0.007616
0.09,0.697,0,0,0,0,0,0,0,0.27573000000000003,0.63427,0.027270000000000003,0.06273
0.733,0.171,0,0,0,0,0,0,0,0.221343,0.045657,0.607657,0.125343
0.885,0.649,1,1,3,0,0,1,0,0.04036499999999999,0.07463499999999999,0.310635,0.574365
0.574,0.828,1,1,3,0,0,1,0,0.07327200000000003,0.35272800000000004,0.09872800000000001,0.4752719999999999
0.869,0.939,1,1,3,0,0,1,0,0.007991000000000007,0.123009,0.05300900000000005,0.8159909999999999
0.327,0.796,0,1,1,1,0,0,0,0.13729199999999997,0.5357080000000001,0.06670799999999999,0.260292
0.835,0.995,0,1,1,1,0,0,0,0.0008250000000000009,0.16417500000000004,0.004175000000000003,0.8308249999999999
0.158,0.111,0,1,1,1,0,0,0,0.748538,0.093462,0.140462,0.017538
0.27,0.713,0,0,0,0,0,0,0,0.20951000000000003,0.52049,0.07749000000000002,0.19251000000000001
0.872,0.762,1,1,3,0,0,1,0,0.030463999999999998,0.097536,0.207536,0.664464
0.651,0.177,0,1,1,1,0,0,0,0.28722699999999995,0.061772999999999995,0.5357729999999999,0.115227
0.637,0.369,0,0,0,0,0,0,0,0.229053,0.13394699999999998,0.401947,0.235053
0.918,0.215,1,0,2,0,1,0,0,0.06436999999999997,0.017629999999999993,0.7206300000000001,0.19737000000000002
0.157,0.532,1,0,2,0,1,0,0,0.394524,0.448476,0.073476,0.083524
0.801,0.956,1,1,3,0,0,1,0,0.008756000000000005,0.19024399999999994,0.03524400000000003,0.765756
0.386,0.11,0,0,0,0,0,0,0,0.54646,0.06754,0.34354,0.042460000000000005
0.1,0.128,0,0,0,0,0,0,0,0.7848,0.11520000000000001,0.0872,0.0128
0.339,0.642,1,0,2,0,1,0,0,0.23663800000000001,0.424362,0.121362,0.21763800000000003
0.962,0.964,1,1,3,0,0,1,0,0.0013680000000000025,0.03663200000000003,0.03463200000000003,0.927368
0.254,0.629,0,1,1,1,0,0,0,0.276766,0.469234,0.094234,0.159766
0.558,0.703,0,1,1,1,0,0,0,0.131274,0.31072599999999995,0.16572600000000004,0.392274
0.558,0.858,1,1,3,0,0,1,0,0.062764,0.37923599999999996,0.07923600000000001,0.478764
0.292,0.325,0,0,0,0,0,0,0,0.4779,0.2301,0.1971,0.0949
0.528,0.492,1,0,2,0,1,0,0,0.239776,0.23222399999999999,0.268224,0.259776
0.755,0.91,1,1,3,0,0,1,0,0.022049999999999993,0.22295,0.06794999999999998,0.68705
0.381,0.527,0,0,0,0,0,0,0,0.29278699999999996,0.32621300000000003,0.18021299999999998,0.20078700000000002
0.208,0.564,1,1,3,0,0,1,0,0.34531200000000006,0.446688,0.090688,0.11731199999999999
0.232,0.947,0,1,1,1,0,0,0,0.04070400000000004,0.7272959999999999,0.012296000000000012,0.219704
0.778,0.402,1,0,2,0,1,0,0,0.13275599999999999,0.08924399999999999,0.465244,0.31275600000000003
0.249,0.387,1,1,3,0,0,1,0,0.46036299999999997,0.29063700000000003,0.152637,0.096363
0.362,0.676,0,0,0,0,0,0,0,0.20671199999999998,0.43128800000000006,0.11728799999999998,0.244712
0.937,0.545,1,1,3,0,0,1,0,0.028664999999999972,0.03433499999999997,0.42633499999999996,0.510665
0.425,0.355,1,0,2,0,1,0,0,0.37087499999999995,0.20412499999999997,0.274125,0.15087499999999998
0.085,0.502,0,1,1,1,0,0,0,0.45567,0.45933,0.04233,0.04267000000000001
0.708,0.991,0,1,1,1,0,0,0,0.0026280000000000027,0.289372,0.006372000000000005,0.7016279999999999
0.001,0.158,0,0,0,0,0,0,0,0.841158,0.157842,0.000842,0.000158
0.386,0.236,0,1,1,1,0,0,0,0.469096,0.14490399999999998,0.294904,0.091096
0.107,0.148,0,1,1,1,0,0,0,0.760836,0.132164,0.091164,0.015836
0.399,0.473,1,0,2,0,1,0,0,0.316727,0.284273,0.21027300000000002,0.188727
0.486,0.661,0,1,1,1,0,0,0,0.17424599999999998,0.339754,0.16475399999999998,0.32124600000000003
0.771,0.89,1,1,3,0,0,1,0,0.025189999999999994,0.20381,0.08481,0.6861900000000001
0.356,0.111,0,0,0,0,0,0,0,0.572516,0.071484,0.316484,0.039515999999999996
0.689,0.563,1,1,3,0,0,1,0,0.13590700000000003,0.17509300000000003,0.301093,0.38790699999999995
0.773,0.507,1,0,2,0,1,0,0,0.11191099999999998,0.115089,0.381089,0.391911
0.992,0.578,1,1,3,0,0,1,0,0.003376000000000003,0.004624000000000004,0.41862400000000005,0.573376
0.447,0.961,0,1,1,1,0,0,0,0.021567000000000017,0.5314329999999999,0.017433000000000014,0.429567
0.851,0.842,0,1,1,1,0,0,0,0.023542000000000007,0.12545800000000001,0.13445800000000002,0.716542
0.828,0.773,1,0,2,0,1,0,0,0.03904400000000001,0.13295600000000005,0.18795599999999998,0.640044
0.389,0.254,0,0,0,0,0,0,0,0.455806,0.155194,0.290194,0.098806
0.251,0.352,0,0,0,0,0,0,0,0.485352,0.263648,0.16264800000000001,0.088352
0.27,0.195,0,0,0,0,0,0,0,0.5876499999999999,0.14235,0.21735,0.05265
0.911,0.904,1,1,3,0,0,1,0,0.008543999999999994,0.08045599999999997,0.08745599999999998,0.823544
0.848,0.894,1,1,3,0,0,1,0,0.016112,0.13588800000000004,0.08988799999999998,0.758112
0.434,0.59,1,0,2,0,1,0,0,0.23206000000000004,0.33394,0.17794000000000001,0.25606
0.518,0.535,0,1,1,1,0,0,0,0.22412999999999997,0.25787,0.24087,0.27713000000000004
0.969,0.588,1,1,3,0,0,1,0,0.012772000000000013,0.018228000000000015,0.399228,0.569772
0.654,0.904,1,1,3,0,0,1,0,0.03321599999999999,0.312784,0.06278399999999998,0.5912160000000001
0.026,0.401,0,1,1,1,0,0,0,0.583426,0.39057400000000003,0.015574,0.010426
0.294,0.189,0,0,0,0,0,0,0,0.5725659999999999,0.133434,0.23843399999999998,0.055566
0.996,0.538,1,1,3,0,0,1,0,0.0018480000000000016,0.002152000000000002,0.46015199999999995,0.535848
0.905,0.609,1,0,2,0,1,0,0,0.03714499999999999,0.05785499999999998,0.35385500000000003,0.551145
0.75,0.139,1,0,2,0,1,0,0,0.21525,0.03475,0.64575,0.10425000000000001
0.659,0.447,1,1,3,0,0,1,0,0.18857299999999996,0.15242699999999998,0.364427,0.29457300000000003
0.066,0.161,1,0,2,0,1,0,0,0.7836259999999999,0.150374,0.055374,0.010626
0.643,0.13,1,0,2,0,1,0,0,0.31059,0.04641,0.55941,0.08359000000000001
0.487,0.253,1,0,2,0,1,0,0,0.383211,0.12978900000000002,0.363789,0.123211
0.299,0.568,0,0,0,0,0,0,0,0.30283200000000005,0.398168,0.129168,0.16983199999999998
0.38,0.855,0,1,1,1,0,0,0,0.08990000000000001,0.5301,0.05510000000000001,0.3249
0.194,0.843,0,1,1,1,0,0,0,0.12654200000000004,0.679458,0.030458000000000006,0.163542
0.24,0.985,0,1,1,1,0,0,0,0.01140000000000001,0.7486,0.003600000000000003,0.2364
0.834,0.64,1,1,3,0,0,1,0,0.05976000000000001,0.10624000000000003,0.30023999999999995,0.53376
0.691,0.003,1,0,2,0,1,0,0,0.30807300000000004,0.0009270000000000002,0.688927,0.0020729999999999998
0.345,0.908,0,1,1,1,0,0,0,0.06025999999999998,0.59474,0.03173999999999999,0.31326
0.515,0.753,0,1,1,1,0,0,0,0.119795,0.365205,0.127205,0.387795
0.057,0.108,0,0,0,0,0,0,0,0.841156,0.10184399999999999,0.050844,0.006156
0.279,0.459,1,1,3,0,0,1,0,0.39006099999999994,0.330939,0.150939,0.128061
0.125,0.213,0,0,0,0,0,0,0,0.688625,0.18637499999999999,0.098375,0.026625
0.656,0.237,1,0,2,0,1,0,0,0.262472,0.08152799999999999,0.5005280000000001,0.155472
0.216,0.284,0,1,1,1,0,0,0,0.561344,0.222656,0.154656,0.061343999999999996
0.031,0.046,0,0,0,0,0,0,0,0.924426,0.044573999999999996,0.029574,0.001426
0.184,0.015,0,0,0,0,0,0,0,0.80376,0.012240000000000001,0.18123999999999998,0.00276
0.763,0.31,1,1,3,0,0,1,0,0.16352999999999998,0.07347,0.52647,0.23653
0.926,0.049,1,0,2,0,1,0,0,0.07037399999999995,0.0036259999999999977,0.880626,0.045374000000000005
0.198,0.316,1,0,2,0,1,0,0,0.548568,0.253432,0.135432,0.062568
0.49,0.654,0,0,0,0,0,0,0,0.17645999999999998,0.33354,0.16954,0.32046
0.23,0.722,0,1,1,1,0,0,0,0.21406000000000003,0.55594,0.06394000000000001,0.16606
0.41,0.087,0,0,0,0,0,0,0,0.5386700000000001,0.05133,0.37433,0.03566999999999999
0.604,0.024,1,0,2,0,1,0,0,0.386496,0.009504,0.5895039999999999,0.014496
0.761,0.594,0,1,1,1,0,0,0,0.09703400000000001,0.14196599999999998,0.308966,0.452034
0.99,0.199,1,0,2,0,1,0,0,0.008010000000000007,0.0019900000000000018,0.79299,0.19701000000000002
0.664,0.927,1,0,2,0,1,0,0,0.02452799999999998,0.31147199999999997,0.04847199999999997,0.6155280000000001
0.34,0.107,1,0,2,0,1,0,0,0.5893799999999999,0.07061999999999999,0.30362,0.03638
0.591,0.428,0,0,0,0,0,0,0,0.23394800000000004,0.175052,0.338052,0.252948
0.773,0.82,1,1,3,0,0,1,0,0.04086000000000001,0.18613999999999997,0.13914000000000004,0.63386
0.364,0.52,0,0,0,0,0,0,0,0.30528,0.33072,0.17472,0.18928
0.546,0.05,0,0,0,0,0,0,0,0.43129999999999996,0.022699999999999998,0.5187,0.027300000000000005
0.531,0.224,1,0,2,0,1,0,0,0.363944,0.105056,0.41205600000000003,0.11894400000000001
0.449,0.535,1,1,3,0,0,1,0,0.25621499999999997,0.29478499999999996,0.208785,0.240215
0.644,0.033,1,0,2,0,1,0,0,0.34425199999999995,0.011748,0.622748,0.021252
0.258,0.52,1,1,3,0,0,1,0,0.35616,0.38584,0.12384,0.13416
0.902,0.088,1,0,2,0,1,0,0,0.08937599999999998,0.008623999999999998,0.822624,0.079376
0.36,0.761,0,1,1,1,0,0,0,0.15295999999999998,0.48704000000000003,0.08603999999999999,0.27396
0.55,0.352,0,0,0,0,0,0,0,0.29159999999999997,0.15839999999999999,0.35640000000000005,0.1936
0.64,0.809,1,1,3,0,0,1,0,0.06875999999999997,0.29124,0.12223999999999997,0.51776
0.245,0.189,0,0,0,0,0,0,0,0.612305,0.142695,0.19869499999999998,0.046305
0.039,0.375,0,0,0,0,0,0,0,0.600625,0.360375,0.024375,0.014624999999999999
0.128,0.161,0,0,0,0,0,0,0,0.7316079999999999,0.14039200000000002,0.107392,0.020608
0.859,0.921,1,1,3,0,0,1,0,0.011138999999999996,0.12986100000000003,0.06786099999999996,0.791139
0.637,0.441,1,1,3,0,0,1,0,0.202917,0.160083,0.356083,0.28091700000000003
0.453,0.202,0,1,1,1,0,0,0,0.43650599999999995,0.110494,0.36149400000000004,0.091506
0.954,0.626,1,0,2,0,1,0,0,0.017204000000000014,0.028796000000000026,0.356796,0.597204
0.903,0.737,1,1,3,0,0,1,0,0.025510999999999995,0.07148899999999998,0.237489,0.665511
0.705,0.898,1,1,3,0,0,1,0,0.03009,0.26491000000000003,0.07190999999999999,0.6330899999999999
0.275,0.22,0,0,0,0,0,0,0,0.5655,0.1595,0.21450000000000002,0.060500000000000005
0.881,0.143,0,0,0,0,0,0,0,0.10198299999999999,0.017016999999999997,0.7550169999999999,0.12598299999999998
0.34,0.57,1,0,2,0,1,0,0,0.2838,0.3761999999999999,0.14620000000000002,0.1938
0.664,0.89,1,1,3,0,0,1,0,0.03695999999999999,0.29904,0.07304,0.59096
0.646,0.737,0,1,1,1,0,0,0,0.093102,0.26089799999999996,0.16989800000000002,0.476102
0.16,0.93,1,1,3,0,0,1,0,0.058799999999999956,0.7812,0.011199999999999993,0.14880000000000002
0.076,0.752,0,1,1,1,0,0,0,0.22915200000000002,0.694848,0.018848,0.057152
0.635,0.126,1,0,2,0,1,0,0,0.31901,0.045989999999999996,0.55499,0.08001
0.562,0.605,0,0,0,0,0,0,0,0.17301,0.26498999999999995,0.22199000000000002,0.34001000000000003
0.579,0.754,1,1,3,0,0,1,0,0.103566,0.31743400000000005,0.14243399999999998,0.43656599999999995
0.685,0.866,0,1,1,1,0,0,0,0.04221,0.27279,0.09179000000000001,0.59321
0.665,0.939,1,1,3,0,0,1,0,0.020435000000000016,0.31456499999999993,0.04056500000000004,0.624435
0.378,0.193,1,1,3,0,0,1,0,0.501954,0.120046,0.305046,0.072954
0.247,0.498,0,1,1,1,0,0,0,0.378006,0.374994,0.123994,0.123006
0.347,0.892,0,1,1,1,0,0,0,0.07052399999999999,0.582476,0.037475999999999995,0.30952399999999997
0.981,0.662,1,0,2,0,1,0,0,0.006422000000000005,0.012578000000000011,0.331578,0.649422
0.309,0.197,0,0,0,0,0,0,0,0.554873,0.13612700000000003,0.248127,0.060873000000000003
0.541,0.564,0,1,1,1,0,0,0,0.200124,0.25887599999999994,0.23587600000000006,0.305124
0.947,0.875,1,1,3,0,0,1,0,0.006625000000000006,0.04637500000000004,0.118375,0.828625
0.464,0.961,1,1,3,0,0,1,0,0.02090400000000002,0.515096,0.01809600000000002,0.445904
0.7,0.343,0,0,0,0,0,0,0,0.19710000000000003,0.10290000000000002,0.4599,0.2401
0.44,0.369,0,0,0,0,0,0,0,0.35336000000000006,0.20664000000000002,0.27764,0.16236
0.621,0.027,1,0,2,0,1,0,0,0.368767,0.010233,0.604233,0.016767
0.862,0.675,1,0,2,0,1,0,0,0.04485,0.09315000000000001,0.28014999999999995,0.58185
0.464,0.612,0,1,1,1,0,0,0,0.20796800000000001,0.328032,0.18003200000000003,0.283968
0.278,0.759,0,1,1,1,0,0,0,0.174002,0.547998,0.066998,0.21100200000000002
0.418,0.661,1,0,2,0,1,0,0,0.197298,0.38470200000000004,0.141702,0.276298
0.24,0.899,0,1,1,1,0,0,0,0.07675999999999998,0.6832400000000001,0.024239999999999994,0.21576
0.659,0.271,1,1,3,0,0,1,0,0.24858899999999998,0.092411,0.48041100000000003,0.17858900000000003
0.424,0.933,0,1,1,1,0,0,0,0.038591999999999974,0.5374080000000001,0.02840799999999998,0.395592
0.309,0.155,0,0,0,0,0,0,0,0.583895,0.107105,0.261105,0.047895
0.37,0.008,1,0,2,0,1,0,0,0.62496,0.00504,0.36704,0.00296
0.444,0.043,1,0,2,0,1,0,0,0.532092,0.023908,0.424908,0.019091999999999998
0.088,0.483,0,0,0,0,0,0,0,0.47150400000000003,0.440496,0.045496,0.04250399999999999
0.932,0.445,1,1,3,0,0,1,0,0.03773999999999997,0.030259999999999978,0.5172599999999999,0.41474000000000005
0.214,0.031,1,0,2,0,1,0,0,0.761634,0.024366000000000002,0.207366,0.006634
0.595,0.974,0,0,0,0,0,0,0,0.01053000000000001,0.39447000000000004,0.015470000000000013,0.57953
0.995,0.977,1,1,3,0,0,1,0,0.0001150000000000002,0.004885000000000004,0.02288500000000002,0.972115
0.394,0.303,1,1,3,0,0,1,0,0.42238200000000004,0.183618,0.27461800000000003,0.119382
0.869,0.147,1,0,2,0,1,0,0,0.111743,0.019257,0.7412569999999999,0.127743
0.044,0.551,0,1,1,1,0,0,0,0.42924399999999996,0.526756,0.019755999999999996,0.024244
0.23,0.988,0,0,0,0,0,0,0,0.009240000000000009,0.76076,0.0027600000000000025,0.22724
0.243,0.161,1,0,2,0,1,0,0,0.635123,0.121877,0.20387699999999997,0.039123
0.204,0.418,1,0,2,0,1,0,0,0.4632720000000001,0.332728,0.11872800000000001,0.08527199999999999
0.189,0.595,1,0,2,0,1,0,0,0.328455,0.48254499999999995,0.076545,0.112455
0.321,0.886,0,1,1,1,0,0,0,0.077406,0.6015940000000001,0.036593999999999995,0.284406
0.968,0.08,1,0,2,0,1,0,0,0.02944000000000003,0.0025600000000000024,0.89056,0.07744
0.982,0.378,1,0,2,0,1,0,0,0.01119600000000001,0.006804000000000006,0.610804,0.37119599999999997
0.725,0.786,1,1,3,0,0,1,0,0.05884999999999999,0.21615000000000004,0.15514999999999998,0.56985
0.339,0.102,1,0,2,0,1,0,0,0.593578,0.067422,0.304422,0.034578
0.607,0.087,0,0,0,0,0,0,0,0.35880900000000004,0.034191,0.554191,0.052808999999999995
0.133,0.626,0,0,0,0,0,0,0,0.324258,0.542742,0.049742,0.083258
0.559,0.838,0,1,1,1,0,0,0,0.071442,0.36955799999999994,0.09055800000000003,0.468442
0.572,0.75,1,1,3,0,0,1,0,0.10700000000000001,0.32100000000000006,0.143,0.42899999999999994
0.047,0.834,0,1,1,1,0,0,0,0.15819800000000003,0.7948019999999999,0.007802000000000002,0.039198
0.331,0.581,1,1,3,0,0,1,0,0.28031100000000003,0.388689,0.138689,0.192311
0.867,0.097,1,0,2,0,1,0,0,0.12009900000000001,0.012901000000000001,0.7829010000000001,0.08409900000000001
0.926,0.986,1,1,3,0,0,1,0,0.0010360000000000002,0.07296399999999996,0.012964000000000012,0.9130360000000001
0.841,0.786,1,1,3,0,0,1,0,0.034026,0.12497400000000003,0.17997399999999997,0.661026
0.688,0.98,0,1,1,1,0,0,0,0.006240000000000007,0.30576000000000003,0.013760000000000012,0.67424
0.245,0.896,0,1,1,1,0,0,0,0.07851999999999999,0.67648,0.025479999999999996,0.21952
0.702,0.369,1,0,2,0,1,0,0,0.18803800000000004,0.10996200000000002,0.44296199999999997,0.259038
0.052,0.832,0,1,1,1,0,0,0,0.15926400000000002,0.7887359999999999,0.008736000000000002,0.043264
0.403,0.662,1,0,2,0,1,0,0,0.20178599999999997,0.395214,0.136214,0.266786
0.38,0.483,1,1,3,0,0,1,0,0.32054,0.29946,0.19646,0.18354
0.61,0.824,1,1,3,0,0,1,0,0.06864000000000002,0.32136,0.10736000000000002,0.50264
0.135,0.806,1,1,3,0,0,1,0,0.16780999999999996,0.6971900000000001,0.026189999999999995,0.10881000000000002
0.872,0.396,1,1,3,0,0,1,0,0.077312,0.050688000000000004,0.5266879999999999,0.345312
0.738,0.881,1,1,3,0,0,1,0,0.031178,0.230822,0.087822,0.650178
0.381,0.098,0,0,0,0,0,0,0,0.558338,0.060662,0.343662,0.037338
0.598,0.414,0,1,1,1,0,0,0,0.23557200000000003,0.166428,0.350428,0.247572
0.456,0.183,1,0,2,0,1,0,0,0.444448,0.099552,0.372552,0.083448
0.663,0.726,1,1,3,0,0,1,0,0.092338,0.24466199999999996,0.18166200000000002,0.481338
0.049,0.238,0,0,0,0,0,0,0,0.724662,0.22633799999999998,0.037338,0.011662
0.575,0.377,1,1,3,0,0,1,0,0.26477500000000004,0.160225,0.35822499999999996,0.216775
0.837,0.998,1,1,3,0,0,1,0,0.00032600000000000033,0.16267400000000004,0.0016740000000000014,0.835326
0.465,0.98,1,1,3,0,0,1,0,0.010700000000000008,0.5242999999999999,0.009300000000000008,0.4557
0.304,0.427,1,0,2,0,1,0,0,0.39880799999999994,0.29719199999999996,0.17419199999999999,0.129808
0.625,0.874,1,1,3,0,0,1,0,0.04725,0.32775,0.07875,0.54625
0.826,0.613,1,1,3,0,0,1,0,0.06733800000000002,0.10666200000000002,0.319662,0.506338
0.682,0.887,1,0,2,0,1,0,0,0.035933999999999994,0.282066,0.077066,0.6049340000000001
0.964,0.124,1,0,2,0,1,0,0,0.03153600000000003,0.0044640000000000036,0.844464,0.11953599999999999
0.932,0.755,1,1,3,0,0,1,0,0.016659999999999987,0.05133999999999996,0.22834000000000002,0.7036600000000001
0.588,0.958,0,1,1,1,0,0,0,0.017304000000000017,0.394696,0.02469600000000002,0.5633039999999999
0.507,0.558,1,1,3,0,0,1,0,0.21790599999999996,0.275094,0.224094,0.28290600000000005
0.49,0.768,0,1,1,1,0,0,0,0.11832,0.39168000000000003,0.11367999999999999,0.37632
0.449,0.29,1,1,3,0,0,1,0,0.39120999999999995,0.15978999999999996,0.31879,0.13021
0.266,0.982,0,1,1,1,0,0,0,0.013212000000000012,0.720788,0.004788000000000005,0.261212
0.861,0.425,0,0,0,0,0,0,0,0.079925,0.059075,0.49507499999999993,0.365925
0.18,0.143,1,0,2,0,1,0,0,0.70274,0.11726,0.15425999999999998,0.025739999999999996
0.629,0.21,1,0,2,0,1,0,0,0.29309,0.07791,0.49691,0.13208999999999999
0.397,0.329,0,0,0,0,0,0,0,0.404613,0.198387,0.26638700000000004,0.130613
0.42,0.578,0,1,1,1,0,0,0,0.24476000000000006,0.33524000000000004,0.17724,0.24275999999999998
0.201,0.517,0,1,1,1,0,0,0,0.38591699999999995,0.413083,0.097083,0.10391700000000001
0.553,0.253,1,0,2,0,1,0,0,0.33390899999999996,0.11309099999999998,0.41309100000000004,0.139909
0.678,0.124,1,0,2,0,1,0,0,0.28207199999999993,0.03992799999999999,0.593928,0.08407200000000001
0.999,0.357,1,0,2,0,1,0,0,0.0006430000000000006,0.0003570000000000003,0.6423570000000001,0.356643
0.049,0.647,1,1,3,0,0,1,0,0.335703,0.615297,0.017297,0.031703
0.39,0.193,1,1,3,0,0,1,0,0.49226999999999993,0.11773,0.31473,0.07527
0.131,0.331,0,0,0,0,0,0,0,0.581361,0.28763900000000003,0.08763900000000001,0.043361000000000004
0.651,0.406,1,1,3,0,0,1,0,0.207306,0.141694,0.386694,0.26430600000000004
0.169,0.776,0,1,1,1,0,0,0,0.18614399999999998,0.644856,0.037856,0.131144
0.949,0.452,1,1,3,0,0,1,0,0.02794800000000003,0.02305200000000002,0.5200520000000001,0.428948
0.29,0.709,0,0,0,0,0,0,0,0.20661000000000002,0.50339,0.08439,0.20561
0.873,0.258,1,0,2,0,1,0,0,0.094234,0.032766,0.647766,0.22523400000000002
0.497,0.924,0,1,1,1,0,0,0,0.03822799999999998,0.464772,0.03777199999999998,0.459228
0.031,0.195,0,0,0,0,0,0,0,0.7800449999999999,0.188955,0.024954999999999998,0.006045
0.085,0.354,0,0,0,0,0,0,0,0.59109,0.32391,0.05491000000000001,0.030090000000000002
0.244,0.009,0,0,0,0,0,0,0,0.749196,0.006803999999999999,0.241804,0.0021959999999999996
0.842,0.818,1,1,3,0,0,1,0,0.028756000000000014,0.12924400000000003,0.15324400000000005,0.6887559999999999
0.612,0.899,0,1,1,1,0,0,0,0.039187999999999994,0.348812,0.061811999999999985,0.550188
0.669,0.399,1,1,3,0,0,1,0,0.19893099999999997,0.132069,0.402069,0.26693100000000003
0.261,0.816,1,1,3,0,0,1,0,0.13597600000000004,0.603024,0.04802400000000002,0.212976
0.046,0.337,0,0,0,0,0,0,0,0.632502,0.321498,0.030498,0.015502
0.55,0.798,1,1,3,0,0,1,0,0.09089999999999997,0.3591,0.11109999999999999,0.43890000000000007
0.137,0.406,1,1,3,0,0,1,0,0.512622,0.350378,0.081378,0.055622000000000005
0.241,0.412,0,0,0,0,0,0,0,0.4462920000000001,0.312708,0.141708,0.09929199999999999
0.999,0.173,1,0,2,0,1,0,0,0.0008270000000000007,0.00017300000000000014,0.8261729999999999,0.17282699999999998
0.72,0.715,0,0,0,0,0,0,0,0.07980000000000001,0.20020000000000002,0.20520000000000002,0.5147999999999999
0.54,0.232,1,0,2,0,1,0,0,0.35328,0.10672,0.41472000000000003,0.12528
0.857,0.345,1,0,2,0,1,0,0,0.09366500000000001,0.049335000000000004,0.561335,0.29566499999999996
0.1,0.169,0,0,0,0,0,0,0,0.7479,0.1521,0.08310000000000001,0.016900000000000002
0.081,0.773,0,0,0,0,0,0,0,0.208613,0.7103870000000001,0.018387,0.062613
0.036,0.868,0,0,0,0,0,0,0,0.127248,0.8367519999999999,0.004752,0.031247999999999998
0.633,0.414,0,1,1,1,0,0,0,0.21506200000000003,0.151938,0.37093800000000005,0.262062
0.713,0.019,1,0,2,0,1,0,0,0.28154700000000005,0.005453,0.699453,0.013546999999999998
0.247,0.411,0,0,0,0,0,0,0,0.443517,0.309483,0.145483,0.101517
0.726,0.263,0,1,1,1,0,0,0,0.201938,0.07206200000000001,0.5350619999999999,0.190938
0.605,0.408,1,0,2,0,1,0,0,0.23384000000000005,0.16116,0.35816000000000003,0.24683999999999998
0.613,0.682,1,1,3,0,0,1,0,0.12306599999999998,0.263934,0.19493399999999997,0.41806600000000005
0.447,0.176,1,0,2,0,1,0,0,0.45567199999999997,0.09732799999999998,0.36832800000000004,0.07867199999999999
0.264,0.1,1,0,2,0,1,0,0,0.6624,0.0736,0.2376,0.026400000000000003
0.031,0.807,0,0,0,0,0,0,0,0.18701699999999993,0.781983,0.005982999999999999,0.025017
0.142,0.081,0,0,0,0,0,0,0,0.788502,0.069498,0.130498,0.011502
0.655,0.971,0,1,1,1,0,0,0,0.010005000000000009,0.334995,0.01899500000000002,0.636005
0.553,0.408,0,0,0,0,0,0,0,0.264624,0.18237599999999998,0.32737600000000006,0.225624
0.448,0.606,1,1,3,0,0,1,0,0.21748800000000001,0.33451200000000003,0.176512,0.271488
0.38,0.106,0,0,0,0,0,0,0,0.55428,0.06572,0.33972,0.040279999999999996
0.936,0.116,1,0,2,0,1,0,0,0.05657599999999995,0.007423999999999994,0.827424,0.108576
